kill date,kill year,kill month,NZDI,Animal Type,Transport distance (calculated),Processing location,lairage time (calculated),Presentation Grade,Grade,live weight,carcass weight,Teeth,Total number of defects,Yield,Animal Type_num,Grade_num,Presentation Grade_num,Age,Waste,price/kg,price
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,600.6,321.5,2.0,0,53.5,2,4,2,24.0,279.1,5.9,1896.8500000000001
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,683.4,358.0,2.0,0,52.4,2,4,2,24.0,325.4,5.9,2112.2000000000003
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,601.2,322.5,2.0,0,53.6,2,4,2,24.0,278.70000000000005,5.9,1902.7500000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,641.4,334.5,2.0,0,52.2,2,4,2,24.0,306.9,5.9,1973.5500000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,628.1,335.5,2.0,0,53.4,2,4,2,24.0,292.6,5.9,1979.45
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,563.9,301.5,2.0,0,53.5,2,4,2,24.0,262.4,5.9,1778.8500000000001
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,602.0,329.5,2.0,0,54.7,2,4,2,24.0,272.5,5.9,1944.0500000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,648.7,350.5,2.0,0,54.0,2,4,2,24.0,298.20000000000005,5.9,2067.9500000000003
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,576.9,319.5,2.0,0,55.4,2,4,2,24.0,257.4,5.9,1885.0500000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,584.7,318.0,2.0,0,54.4,2,4,2,24.0,266.70000000000005,5.9,1876.2
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,583.5,321.0,2.0,0,55.0,2,4,2,24.0,262.5,5.9,1893.9
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,545.4,300.5,2.0,0,55.1,2,4,2,24.0,244.89999999999998,5.9,1772.95
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,567.3,300.5,2.0,0,53.0,2,4,2,24.0,266.79999999999995,5.9,1772.95
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,516.4,286.5,2.0,0,55.5,2,4,2,24.0,229.89999999999998,5.9,1690.3500000000001
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,649.2,342.5,2.0,1,52.8,2,4,2,24.0,306.70000000000005,5.9,2020.7500000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,547.1,285.5,2.0,0,52.2,2,4,2,24.0,261.6,5.9,1684.45
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,675.1,369.0,2.0,0,54.7,2,4,2,24.0,306.1,5.9,2177.1
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,574.3,310.5,2.0,0,54.1,2,4,2,24.0,263.79999999999995,5.9,1831.95
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,614.8,330.5,2.0,0,53.8,2,4,2,24.0,284.29999999999995,5.9,1949.95
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,586.3,325.5,2.0,0,55.5,2,4,2,24.0,260.79999999999995,5.9,1920.45
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,567.9,312.5,2.0,0,55.0,2,4,2,24.0,255.39999999999998,5.9,1843.75
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,644.6,350.5,2.0,0,54.4,2,4,2,24.0,294.1,5.9,2067.9500000000003
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,620.1,328.0,2.0,1,52.9,2,4,2,24.0,292.1,5.9,1935.2
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,599.8,335.5,2.0,0,55.9,2,4,2,24.0,264.29999999999995,5.9,1979.45
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,573.6,320.5,2.0,0,55.9,2,4,2,24.0,253.10000000000002,5.9,1890.95
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,624.4,332.5,2.0,1,53.3,2,4,2,24.0,291.9,5.9,1961.7500000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,606.7,314.0,2.0,0,51.8,2,4,2,24.0,292.70000000000005,5.9,1852.6000000000001
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,583.4,322.5,2.0,0,55.3,2,4,2,24.0,260.9,5.9,1902.7500000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,587.1,324.5,2.0,0,55.3,2,4,2,24.0,262.6,5.9,1914.5500000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,626.4,345.0,2.0,0,55.1,2,4,2,24.0,281.4,5.9,2035.5000000000002
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,563.3,309.0,2.0,0,54.9,2,4,2,24.0,254.29999999999995,5.9,1823.1000000000001
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,599.8,335.5,2.0,0,55.9,2,4,2,24.0,264.29999999999995,5.9,1979.45
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,666.5,352.5,2.0,0,52.9,2,4,2,24.0,314.0,5.9,2079.75
2024-12-09,2024,12,0.45454545454545453,steer,175.0,C,19.0,B2,P2,648.0,354.5,2.0,1,54.7,2,4,2,24.0,293.5,5.9,2091.55
