model_name,animal_type,target,measure,Cross-validation,evaluated_on (Train/Test),Score,n_rows,n_defects,best_params
LightGBM,steer,has defects,Accuracy,5,Train,0.7836134453781513,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Accuracy,1,Test,0.7226890756302521,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Accuracy,2,Test,0.8151260504201681,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Accuracy,3,Test,0.7647058823529411,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Accuracy,4,Test,0.773109243697479,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Accuracy,5,Test,0.7711864406779662,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,1,Train,0.8002016129032258,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,2,Train,0.7651209677419355,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,3,Train,0.7854334677419355,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,4,Train,0.7822076612903226,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,5,Train,0.7815705128205128,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,1,Test,0.7083333333333333,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,2,Test,0.823076923076923,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,3,Test,0.7592948717948718,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,4,Test,0.7655448717948719,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,Balanced Accuracy,5,Test,0.7690789473684211,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,1,Train,0.7220630372492837,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,2,Train,0.68,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,3,Train,0.7062314540059347,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,4,Train,0.7023809523809523,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,5,Train,0.7014492753623188,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,1,Test,0.611764705882353,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,2,Test,0.75,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,3,Test,0.6744186046511628,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,4,Test,0.6823529411764706,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,F1,5,Test,0.6823529411764706,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,1,Train,0.8784778225806452,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,2,Train,0.8373689516129033,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,3,Train,0.8563709677419356,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,4,Train,0.851421370967742,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,5,Train,0.8552684294871794,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,1,Test,0.6998397435897435,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,2,Test,0.8431089743589744,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,3,Test,0.776602564102564,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,4,Test,0.778525641025641,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,steer,has defects,ROC AUC,5,Test,0.772203947368421,594,194,"{'n_estimators': 200, 'learning_rate': 0.025090951805121452, 'num_leaves': 15, 'max_depth': -1, 'min_child_samples': 16}"
LightGBM,heifer,has defects,Accuracy,1,Train,0.7204301075268817,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,2,Train,0.7043010752688172,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,3,Train,0.7311827956989247,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,4,Train,0.7165775401069518,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,5,Train,0.7433155080213903,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,1,Test,0.6808510638297872,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,2,Test,0.5957446808510638,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,3,Test,0.6170212765957447,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,4,Test,0.6521739130434783,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Accuracy,5,Test,0.6086956521739131,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,1,Train,0.729009009009009,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,2,Train,0.7133333333333334,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,3,Train,0.7250450450450451,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,4,Train,0.7114746325272641,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,5,Train,0.7416666666666667,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,1,Test,0.6475563909774436,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,2,Test,0.6353383458646616,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,3,Test,0.5855263157894737,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,4,Test,0.6349206349206349,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,Balanced Accuracy,5,Test,0.6120857699805068,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,1,Train,0.6904761904761905,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,2,Train,0.6745562130177515,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,3,Train,0.6753246753246753,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,4,Train,0.6624203821656051,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,5,Train,0.6962025316455697,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,1,Test,0.5454545454545454,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,2,Test,0.6274509803921569,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,3,Test,0.47058823529411764,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,4,Test,0.5555555555555556,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,F1,5,Test,0.5714285714285714,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,1,Train,0.8031231231231232,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,2,Train,0.7969369369369369,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,3,Train,0.808948948948949,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,4,Train,0.7862731152204837,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,5,Train,0.801547619047619,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,1,Test,0.7030075187969924,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,2,Test,0.7293233082706767,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,3,Test,0.6644736842105263,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,4,Test,0.7142857142857143,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
LightGBM,heifer,has defects,ROC AUC,5,Test,0.672514619883041,233,94,"{'n_estimators': 500, 'learning_rate': 0.10798617521925956, 'num_leaves': 51, 'max_depth': 3, 'min_child_samples': 5}"
Hist Gradient Boosting,cow,has defects,Accuracy,1,Train,0.5555555555555556,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,2,Train,0.5675675675675675,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,3,Train,0.5675675675675675,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,4,Train,0.5675675675675675,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,5,Train,0.5675675675675675,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,1,Test,0.6,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,2,Test,0.5555555555555556,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,3,Test,0.5555555555555556,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,4,Test,0.5555555555555556,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Accuracy,5,Test,0.5555555555555556,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,1,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,2,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,3,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,4,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,5,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,1,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,2,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,3,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,4,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,Balanced Accuracy,5,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,1,Train,0.7142857142857143,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,2,Train,0.7241379310344828,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,3,Train,0.7241379310344828,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,4,Train,0.7241379310344828,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,5,Train,0.7241379310344828,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,1,Test,0.75,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,2,Test,0.7142857142857143,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,3,Test,0.7142857142857143,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,4,Test,0.7142857142857143,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,F1,5,Test,0.7142857142857143,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,1,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,2,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,3,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,4,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,5,Train,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,1,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,2,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,3,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,4,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,cow,has defects,ROC AUC,5,Test,0.5,46,26,"{'max_iter': 250, 'learning_rate': 0.011768682308947991, 'max_leaf_nodes': 40, 'l2_regularization': 4.531964048170462}"
Hist Gradient Boosting,steer,has defects,Accuracy,1,Train,0.8,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,2,Train,0.783157894736842,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,3,Train,0.8042105263157895,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,4,Train,0.7957894736842105,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,5,Train,0.8004201680672269,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,1,Test,0.7478991596638656,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,2,Test,0.7815126050420168,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,3,Test,0.7310924369747899,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,4,Test,0.7478991596638656,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Accuracy,5,Test,0.7711864406779662,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,1,Train,0.783366935483871,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,2,Train,0.7359374999999999,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,3,Train,0.768195564516129,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,4,Train,0.7685987903225806,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,5,Train,0.7677884615384616,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,1,Test,0.7139423076923077,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
Hist Gradient Boosting,steer,has defects,Balanced Accuracy,2,Test,0.7323717948717949,594,194,"{'max_iter': 150, 'learning_rate': 0.044430514857215164, 'max_leaf_nodes': 8, 'l2_regularization': 9.032166625951334}"
