Date(NZST),Time(NZST),MnDir(degT),MnSpd(mps),StdDir(degT),StdSpd(mps),MnTemp(C),MnRH(%),Rain(mm),RadGlb(MJ/m2),Average W/m2
17/11/2019,19:40:00,348,4.3,,,15.9,91,0.21666666666666667,0.0042,1.1666666666666667
17/11/2019,19:50:00,348,4.3,,,15.9,91,0.21666666666666667,0.0042,1.1666666666666667
17/11/2019,20:00:00,348,6.14,,,16.1,82,0.06666666666666667,0.0,0.0
17/11/2019,20:10:00,348,6.14,,,16.1,82,0.06666666666666667,0.0,0.0
17/11/2019,20:20:00,348,6.14,,,16.1,82,0.06666666666666667,0.0,0.0
17/11/2019,20:30:00,348,6.14,,,16.1,82,0.06666666666666667,0.0,0.0
17/11/2019,20:40:00,348,6.14,,,16.1,82,0.06666666666666667,0.0,0.0
17/11/2019,20:50:00,348,6.14,,,16.1,82,0.06666666666666667,0.0,0.0
17/11/2019,21:00:00,334,6.13,,,15.1,90,0.3333333333333333,0.0,0.0
17/11/2019,21:10:00,334,6.13,,,15.1,90,0.3333333333333333,0.0,0.0
17/11/2019,21:20:00,334,6.13,,,15.1,90,0.3333333333333333,0.0,0.0
17/11/2019,21:30:00,334,6.13,,,15.1,90,0.3333333333333333,0.0,0.0
17/11/2019,21:40:00,334,6.13,,,15.1,90,0.3333333333333333,0.0,0.0
17/11/2019,21:50:00,334,6.13,,,15.1,90,0.3333333333333333,0.0,0.0
17/11/2019,22:00:00,325,5.52,,,15.4,88,0.16666666666666666,0.0,0.0
17/11/2019,22:10:00,325,5.52,,,15.4,88,0.16666666666666666,0.0,0.0
17/11/2019,22:20:00,325,5.52,,,15.4,88,0.16666666666666666,0.0,0.0
17/11/2019,22:30:00,325,5.52,,,15.4,88,0.16666666666666666,0.0,0.0
17/11/2019,22:40:00,325,5.52,,,15.4,88,0.16666666666666666,0.0,0.0
17/11/2019,22:50:00,325,5.52,,,15.4,88,0.16666666666666666,0.0,0.0
17/11/2019,23:00:00,324,6.3,,,15.6,90,0.03333333333333333,0.0,0.0
17/11/2019,23:10:00,324,6.3,,,15.6,90,0.03333333333333333,0.0,0.0
17/11/2019,23:20:00,324,6.3,,,15.6,90,0.03333333333333333,0.0,0.0
17/11/2019,23:30:00,324,6.3,,,15.6,90,0.03333333333333333,0.0,0.0
17/11/2019,23:40:00,324,6.3,,,15.6,90,0.03333333333333333,0.0,0.0
17/11/2019,23:50:00,324,6.3,,,15.6,90,0.03333333333333333,0.0,0.0
18/11/2019,00:00:00,320,4.33,,,15.3,92,0.08333333333333333,0.0,0.0
18/11/2019,00:10:00,320,4.33,,,15.3,92,0.08333333333333333,0.0,0.0
18/11/2019,00:20:00,320,4.33,,,15.3,92,0.08333333333333333,0.0,0.0
18/11/2019,00:30:00,320,4.33,,,15.3,92,0.08333333333333333,0.0,0.0
18/11/2019,00:40:00,320,4.33,,,15.3,92,0.08333333333333333,0.0,0.0
18/11/2019,00:50:00,320,4.33,,,15.3,92,0.08333333333333333,0.0,0.0
18/11/2019,01:00:00,307,4.0,,,15.6,90,0.03333333333333333,0.0,0.0
18/11/2019,01:10:00,307,4.0,,,15.6,90,0.03333333333333333,0.0,0.0
18/11/2019,01:20:00,307,4.0,,,15.6,90,0.03333333333333333,0.0,0.0
18/11/2019,01:30:00,307,4.0,,,15.6,90,0.03333333333333333,0.0,0.0
18/11/2019,01:40:00,307,4.0,,,15.6,90,0.03333333333333333,0.0,0.0
18/11/2019,01:50:00,307,4.0,,,15.6,90,0.03333333333333333,0.0,0.0
18/11/2019,02:00:00,295,4.52,,,14.8,96,0.2833333333333333,0.0,0.0
18/11/2019,02:10:00,295,4.52,,,14.8,96,0.2833333333333333,0.0,0.0
18/11/2019,02:20:00,295,4.52,,,14.8,96,0.2833333333333333,0.0,0.0
18/11/2019,02:30:00,295,4.52,,,14.8,96,0.2833333333333333,0.0,0.0
18/11/2019,02:40:00,295,4.52,,,14.8,96,0.2833333333333333,0.0,0.0
18/11/2019,02:50:00,295,4.52,,,14.8,96,0.2833333333333333,0.0,0.0
18/11/2019,03:00:00,269,5.5,,,13.9,98,0.18333333333333335,0.0,0.0
18/11/2019,03:10:00,269,5.5,,,13.9,98,0.18333333333333335,0.0,0.0
18/11/2019,03:20:00,269,5.5,,,13.9,98,0.18333333333333335,0.0,0.0
18/11/2019,03:30:00,269,5.5,,,13.9,98,0.18333333333333335,0.0,0.0
18/11/2019,03:40:00,269,5.5,,,13.9,98,0.18333333333333335,0.0,0.0
18/11/2019,03:50:00,269,5.5,,,13.9,98,0.18333333333333335,0.0,0.0
18/11/2019,04:00:00,278,4.75,,,13.2,93,0.06666666666666667,0.0,0.0
18/11/2019,04:10:00,278,4.75,,,13.2,93,0.06666666666666667,0.0,0.0
18/11/2019,04:20:00,278,4.75,,,13.2,93,0.06666666666666667,0.0,0.0
18/11/2019,04:30:00,278,4.75,,,13.2,93,0.06666666666666667,0.0,0.0
18/11/2019,04:40:00,278,4.75,,,13.2,93,0.06666666666666667,0.0,0.0
18/11/2019,04:50:00,278,4.75,,,13.2,93,0.06666666666666667,0.0,0.0
18/11/2019,05:00:00,283,4.51,,,13.1,92,0.0,0.0,0.0
18/11/2019,05:10:00,283,4.51,,,13.1,92,0.0,0.0,0.0
18/11/2019,05:20:00,283,4.51,,,13.1,92,0.0,0.0,0.0
18/11/2019,05:30:00,283,4.51,,,13.1,92,0.0,0.0,0.0
18/11/2019,05:40:00,283,4.51,,,13.1,92,0.0,0.0,0.0
18/11/2019,05:50:00,283,4.51,,,13.1,92,0.0,0.0,0.0
18/11/2019,06:00:00,287,5.22,,,13.3,92,0.016666666666666666,0.0138,3.8333333333333335
18/11/2019,06:10:00,287,5.22,,,13.3,92,0.016666666666666666,0.0138,3.8333333333333335
18/11/2019,06:20:00,287,5.22,,,13.3,92,0.016666666666666666,0.0138,3.8333333333333335
18/11/2019,06:30:00,287,5.22,,,13.3,92,0.016666666666666666,0.0138,3.8333333333333335
18/11/2019,06:40:00,287,5.22,,,13.3,92,0.016666666666666666,0.0138,3.8333333333333335
18/11/2019,06:50:00,287,5.22,,,13.3,92,0.016666666666666666,0.0138,3.8333333333333335
18/11/2019,07:00:00,287,5.76,,,13.6,91,0.016666666666666666,0.0462,12.833333333333334
18/11/2019,07:10:00,287,5.76,,,13.6,91,0.016666666666666666,0.0462,12.833333333333334
18/11/2019,07:20:00,287,5.76,,,13.6,91,0.016666666666666666,0.0462,12.833333333333334
18/11/2019,07:30:00,287,5.76,,,13.6,91,0.016666666666666666,0.0462,12.833333333333334
18/11/2019,07:40:00,287,5.76,,,13.6,91,0.016666666666666666,0.0462,12.833333333333334
18/11/2019,07:50:00,287,5.76,,,13.6,91,0.016666666666666666,0.0462,12.833333333333334
18/11/2019,08:00:00,291,6.65,,,13.9,86,0.016666666666666666,0.0888,24.666666666666668
18/11/2019,08:10:00,291,6.65,,,13.9,86,0.016666666666666666,0.0888,24.666666666666668
18/11/2019,08:20:00,291,6.65,,,13.9,86,0.016666666666666666,0.0888,24.666666666666668
18/11/2019,08:30:00,291,6.65,,,13.9,86,0.016666666666666666,0.0888,24.666666666666668
18/11/2019,08:40:00,291,6.65,,,13.9,86,0.016666666666666666,0.0888,24.666666666666668
18/11/2019,08:50:00,291,6.65,,,13.9,86,0.016666666666666666,0.0888,24.666666666666668
18/11/2019,09:00:00,288,7.97,,,14.4,77,0.0,0.2076,57.666666666666664
18/11/2019,09:10:00,288,7.97,,,14.4,77,0.0,0.2076,57.666666666666664
18/11/2019,09:20:00,288,7.97,,,14.4,77,0.0,0.2076,57.666666666666664
18/11/2019,09:30:00,288,7.97,,,14.4,77,0.0,0.2076,57.666666666666664
18/11/2019,09:40:00,288,7.97,,,14.4,77,0.0,0.2076,57.666666666666664
18/11/2019,09:50:00,288,7.97,,,14.4,77,0.0,0.2076,57.666666666666664
18/11/2019,10:00:00,295,7.47,,,14.0,77,0.016666666666666666,0.17579999999999998,48.833333333333336
18/11/2019,10:10:00,295,7.47,,,14.0,77,0.016666666666666666,0.17579999999999998,48.833333333333336
18/11/2019,10:20:00,295,7.47,,,14.0,77,0.016666666666666666,0.17579999999999998,48.833333333333336
18/11/2019,10:30:00,295,7.47,,,14.0,77,0.016666666666666666,0.17579999999999998,48.833333333333336
18/11/2019,10:40:00,295,7.47,,,14.0,77,0.016666666666666666,0.17579999999999998,48.833333333333336
18/11/2019,10:50:00,295,7.47,,,14.0,77,0.016666666666666666,0.17579999999999998,48.833333333333336
18/11/2019,11:00:00,299,8.46,,,14.9,67,0.016666666666666666,0.34380000000000005,95.5
18/11/2019,11:10:00,299,8.46,,,14.9,67,0.016666666666666666,0.34380000000000005,95.5
18/11/2019,11:20:00,299,8.46,,,14.9,67,0.016666666666666666,0.34380000000000005,95.5
18/11/2019,11:30:00,299,8.46,,,14.9,67,0.016666666666666666,0.34380000000000005,95.5
18/11/2019,11:40:00,299,8.46,,,14.9,67,0.016666666666666666,0.34380000000000005,95.5
18/11/2019,11:50:00,299,8.46,,,14.9,67,0.016666666666666666,0.34380000000000005,95.5
18/11/2019,12:00:00,291,7.5,,,12.8,79,0.08333333333333333,0.21419999999999997,59.5
18/11/2019,12:10:00,291,7.5,,,12.8,79,0.08333333333333333,0.21419999999999997,59.5
18/11/2019,12:20:00,291,7.5,,,12.8,79,0.08333333333333333,0.21419999999999997,59.5
18/11/2019,12:30:00,291,7.5,,,12.8,79,0.08333333333333333,0.21419999999999997,59.5
18/11/2019,12:40:00,291,7.5,,,12.8,79,0.08333333333333333,0.21419999999999997,59.5
18/11/2019,12:50:00,291,7.5,,,12.8,79,0.08333333333333333,0.21419999999999997,59.5
18/11/2019,13:00:00,297,7.6,,,13.1,79,0.15,0.22740000000000002,63.166666666666664
18/11/2019,13:10:00,297,7.6,,,13.1,79,0.15,0.22740000000000002,63.166666666666664
18/11/2019,13:20:00,297,7.6,,,13.1,79,0.15,0.22740000000000002,63.166666666666664
18/11/2019,13:30:00,297,7.6,,,13.1,79,0.15,0.22740000000000002,63.166666666666664
18/11/2019,13:40:00,297,7.6,,,13.1,79,0.15,0.22740000000000002,63.166666666666664
18/11/2019,13:50:00,297,7.6,,,13.1,79,0.15,0.22740000000000002,63.166666666666664
18/11/2019,14:00:00,303,6.93,,,12.9,81,0.09999999999999999,0.1536,42.666666666666664
18/11/2019,14:10:00,303,6.93,,,12.9,81,0.09999999999999999,0.1536,42.666666666666664
18/11/2019,14:20:00,303,6.93,,,12.9,81,0.09999999999999999,0.1536,42.666666666666664
18/11/2019,14:30:00,303,6.93,,,12.9,81,0.09999999999999999,0.1536,42.666666666666664
18/11/2019,14:40:00,303,6.93,,,12.9,81,0.09999999999999999,0.1536,42.666666666666664
18/11/2019,14:50:00,303,6.93,,,12.9,81,0.09999999999999999,0.1536,42.666666666666664
18/11/2019,15:00:00,296,9.12,,,13.9,74,0.049999999999999996,0.27540000000000003,76.5
18/11/2019,15:10:00,296,9.12,,,13.9,74,0.049999999999999996,0.27540000000000003,76.5
18/11/2019,15:20:00,296,9.12,,,13.9,74,0.049999999999999996,0.27540000000000003,76.5
18/11/2019,15:30:00,296,9.12,,,13.9,74,0.049999999999999996,0.27540000000000003,76.5
18/11/2019,15:40:00,296,9.12,,,13.9,74,0.049999999999999996,0.27540000000000003,76.5
18/11/2019,15:50:00,296,9.12,,,13.9,74,0.049999999999999996,0.27540000000000003,76.5
18/11/2019,16:00:00,289,9.42,,,13.9,74,0.016666666666666666,0.25320000000000004,70.33333333333333
18/11/2019,16:10:00,289,9.42,,,13.9,74,0.016666666666666666,0.25320000000000004,70.33333333333333
18/11/2019,16:20:00,289,9.42,,,13.9,74,0.016666666666666666,0.25320000000000004,70.33333333333333
18/11/2019,16:30:00,289,9.42,,,13.9,74,0.016666666666666666,0.25320000000000004,70.33333333333333
18/11/2019,16:40:00,289,9.42,,,13.9,74,0.016666666666666666,0.25320000000000004,70.33333333333333
18/11/2019,16:50:00,289,9.42,,,13.9,74,0.016666666666666666,0.25320000000000004,70.33333333333333
18/11/2019,17:00:00,280,8.73,,,13.6,75,0.03333333333333333,0.20820000000000002,57.833333333333336
18/11/2019,17:10:00,280,8.73,,,13.6,75,0.03333333333333333,0.20820000000000002,57.833333333333336
18/11/2019,17:20:00,280,8.73,,,13.6,75,0.03333333333333333,0.20820000000000002,57.833333333333336
18/11/2019,17:30:00,280,8.73,,,13.6,75,0.03333333333333333,0.20820000000000002,57.833333333333336
18/11/2019,17:40:00,280,8.73,,,13.6,75,0.03333333333333333,0.20820000000000002,57.833333333333336
18/11/2019,17:50:00,280,8.73,,,13.6,75,0.03333333333333333,0.20820000000000002,57.833333333333336
18/11/2019,18:00:00,283,8.0,,,13.0,76,0.0,0.1278,35.5
18/11/2019,18:10:00,283,8.0,,,13.0,76,0.0,0.1278,35.5
18/11/2019,18:20:00,283,8.0,,,13.0,76,0.0,0.1278,35.5
18/11/2019,18:30:00,283,8.0,,,13.0,76,0.0,0.1278,35.5
18/11/2019,18:40:00,283,8.0,,,13.0,76,0.0,0.1278,35.5
18/11/2019,18:50:00,283,8.0,,,13.0,76,0.0,0.1278,35.5
18/11/2019,19:00:00,290,6.58,,,11.9,77,0.0,0.048600000000000004,13.5
18/11/2019,19:10:00,290,6.58,,,11.9,77,0.0,0.048600000000000004,13.5
18/11/2019,19:20:00,290,6.58,,,11.9,77,0.0,0.048600000000000004,13.5
18/11/2019,19:30:00,290,6.58,,,11.9,77,0.0,0.048600000000000004,13.5
18/11/2019,19:40:00,290,6.58,,,11.9,77,0.0,0.048600000000000004,13.5
18/11/2019,19:50:00,290,6.58,,,11.9,77,0.0,0.048600000000000004,13.5
18/11/2019,20:00:00,298,5.32,,,11.1,79,0.0,0.0006,0.16666666666666666
18/11/2019,20:10:00,298,5.32,,,11.1,79,0.0,0.0006,0.16666666666666666
18/11/2019,20:20:00,298,5.32,,,11.1,79,0.0,0.0006,0.16666666666666666
18/11/2019,20:30:00,298,5.32,,,11.1,79,0.0,0.0006,0.16666666666666666
18/11/2019,20:40:00,298,5.32,,,11.1,79,0.0,0.0006,0.16666666666666666
18/11/2019,20:50:00,298,5.32,,,11.1,79,0.0,0.0006,0.16666666666666666
18/11/2019,21:00:00,302,5.16,,,10.8,80,0.0,0.0,0.0
18/11/2019,21:10:00,302,5.16,,,10.8,80,0.0,0.0,0.0
18/11/2019,21:20:00,302,5.16,,,10.8,80,0.0,0.0,0.0
18/11/2019,21:30:00,302,5.16,,,10.8,80,0.0,0.0,0.0
18/11/2019,21:40:00,302,5.16,,,10.8,80,0.0,0.0,0.0
18/11/2019,21:50:00,302,5.16,,,10.8,80,0.0,0.0,0.0
18/11/2019,22:00:00,304,4.1,,,10.4,79,0.0,0.0,0.0
18/11/2019,22:10:00,304,4.1,,,10.4,79,0.0,0.0,0.0
18/11/2019,22:20:00,304,4.1,,,10.4,79,0.0,0.0,0.0
18/11/2019,22:30:00,304,4.1,,,10.4,79,0.0,0.0,0.0
18/11/2019,22:40:00,304,4.1,,,10.4,79,0.0,0.0,0.0
18/11/2019,22:50:00,304,4.1,,,10.4,79,0.0,0.0,0.0
18/11/2019,23:00:00,311,2.77,,,9.6,83,0.0,0.0,0.0
18/11/2019,23:10:00,311,2.77,,,9.6,83,0.0,0.0,0.0
18/11/2019,23:20:00,311,2.77,,,9.6,83,0.0,0.0,0.0
18/11/2019,23:30:00,311,2.77,,,9.6,83,0.0,0.0,0.0
18/11/2019,23:40:00,311,2.77,,,9.6,83,0.0,0.0,0.0
18/11/2019,23:50:00,311,2.77,,,9.6,83,0.0,0.0,0.0
19/11/2019,00:00:00,308,3.7,,,9.9,82,0.0,0.0,0.0
19/11/2019,00:10:00,308,3.7,,,9.9,82,0.0,0.0,0.0
19/11/2019,00:20:00,308,3.7,,,9.9,82,0.0,0.0,0.0
19/11/2019,00:30:00,308,3.7,,,9.9,82,0.0,0.0,0.0
19/11/2019,00:40:00,308,3.7,,,9.9,82,0.0,0.0,0.0
19/11/2019,00:50:00,308,3.7,,,9.9,82,0.0,0.0,0.0
19/11/2019,01:00:00,309,4.26,,,9.8,82,0.0,0.0,0.0
19/11/2019,01:10:00,309,4.26,,,9.8,82,0.0,0.0,0.0
19/11/2019,01:20:00,309,4.26,,,9.8,82,0.0,0.0,0.0
19/11/2019,01:30:00,309,4.26,,,9.8,82,0.0,0.0,0.0
19/11/2019,01:40:00,309,4.26,,,9.8,82,0.0,0.0,0.0
19/11/2019,01:50:00,309,4.26,,,9.8,82,0.0,0.0,0.0
19/11/2019,02:00:00,310,4.55,,,9.7,82,0.0,0.0,0.0
19/11/2019,02:10:00,310,4.55,,,9.7,82,0.0,0.0,0.0
19/11/2019,02:20:00,310,4.55,,,9.7,82,0.0,0.0,0.0
19/11/2019,02:30:00,310,4.55,,,9.7,82,0.0,0.0,0.0
19/11/2019,02:40:00,310,4.55,,,9.7,82,0.0,0.0,0.0
19/11/2019,02:50:00,310,4.55,,,9.7,82,0.0,0.0,0.0
19/11/2019,03:00:00,307,4.78,,,9.4,82,0.0,0.0,0.0
19/11/2019,03:10:00,307,4.78,,,9.4,82,0.0,0.0,0.0
19/11/2019,03:20:00,307,4.78,,,9.4,82,0.0,0.0,0.0
19/11/2019,03:30:00,307,4.78,,,9.4,82,0.0,0.0,0.0
19/11/2019,03:40:00,307,4.78,,,9.4,82,0.0,0.0,0.0
19/11/2019,03:50:00,307,4.78,,,9.4,82,0.0,0.0,0.0
19/11/2019,04:00:00,313,4.39,,,9.6,82,0.0,0.0,0.0
19/11/2019,04:10:00,313,4.39,,,9.6,82,0.0,0.0,0.0
19/11/2019,04:20:00,313,4.39,,,9.6,82,0.0,0.0,0.0
19/11/2019,04:30:00,313,4.39,,,9.6,82,0.0,0.0,0.0
19/11/2019,04:40:00,313,4.39,,,9.6,82,0.0,0.0,0.0
19/11/2019,04:50:00,313,4.39,,,9.6,82,0.0,0.0,0.0
19/11/2019,05:00:00,312,4.18,,,9.9,80,0.0,0.0,0.0
19/11/2019,05:10:00,312,4.18,,,9.9,80,0.0,0.0,0.0
19/11/2019,05:20:00,312,4.18,,,9.9,80,0.0,0.0,0.0
19/11/2019,05:30:00,312,4.18,,,9.9,80,0.0,0.0,0.0
19/11/2019,05:40:00,312,4.18,,,9.9,80,0.0,0.0,0.0
19/11/2019,05:50:00,312,4.18,,,9.9,80,0.0,0.0,0.0
19/11/2019,06:00:00,312,4.32,,,10.6,79,0.0,0.028800000000000003,8.0
19/11/2019,06:10:00,312,4.32,,,10.6,79,0.0,0.028800000000000003,8.0
19/11/2019,06:20:00,312,4.32,,,10.6,79,0.0,0.028800000000000003,8.0
19/11/2019,06:30:00,312,4.32,,,10.6,79,0.0,0.028800000000000003,8.0
19/11/2019,06:40:00,312,4.32,,,10.6,79,0.0,0.028800000000000003,8.0
19/11/2019,06:50:00,312,4.32,,,10.6,79,0.0,0.028800000000000003,8.0
19/11/2019,07:00:00,316,4.6,,,11.8,76,0.0,0.1014,28.166666666666668
19/11/2019,07:10:00,316,4.6,,,11.8,76,0.0,0.1014,28.166666666666668
19/11/2019,07:20:00,316,4.6,,,11.8,76,0.0,0.1014,28.166666666666668
19/11/2019,07:30:00,316,4.6,,,11.8,76,0.0,0.1014,28.166666666666668
19/11/2019,07:40:00,316,4.6,,,11.8,76,0.0,0.1014,28.166666666666668
19/11/2019,07:50:00,316,4.6,,,11.8,76,0.0,0.1014,28.166666666666668
19/11/2019,08:00:00,296,6.57,,,12.9,67,0.0,0.1878,52.166666666666664
19/11/2019,08:10:00,296,6.57,,,12.9,67,0.0,0.1878,52.166666666666664
19/11/2019,08:20:00,296,6.57,,,12.9,67,0.0,0.1878,52.166666666666664
19/11/2019,08:30:00,296,6.57,,,12.9,67,0.0,0.1878,52.166666666666664
19/11/2019,08:40:00,296,6.57,,,12.9,67,0.0,0.1878,52.166666666666664
19/11/2019,08:50:00,296,6.57,,,12.9,67,0.0,0.1878,52.166666666666664
19/11/2019,09:00:00,286,7.91,,,13.7,60,0.0,0.33840000000000003,94.0
19/11/2019,09:10:00,286,7.91,,,13.7,60,0.0,0.33840000000000003,94.0
19/11/2019,09:20:00,286,7.91,,,13.7,60,0.0,0.33840000000000003,94.0
19/11/2019,09:30:00,286,7.91,,,13.7,60,0.0,0.33840000000000003,94.0
19/11/2019,09:40:00,286,7.91,,,13.7,60,0.0,0.33840000000000003,94.0
19/11/2019,09:50:00,286,7.91,,,13.7,60,0.0,0.33840000000000003,94.0
19/11/2019,10:00:00,285,8.08,,,13.8,59,0.0,0.369,102.5
19/11/2019,10:10:00,285,8.08,,,13.8,59,0.0,0.369,102.5
19/11/2019,10:20:00,285,8.08,,,13.8,59,0.0,0.369,102.5
19/11/2019,10:30:00,285,8.08,,,13.8,59,0.0,0.369,102.5
19/11/2019,10:40:00,285,8.08,,,13.8,59,0.0,0.369,102.5
19/11/2019,10:50:00,285,8.08,,,13.8,59,0.0,0.369,102.5
19/11/2019,11:00:00,287,7.72,,,14.4,57,0.0,0.4824,134.0
19/11/2019,11:10:00,287,7.72,,,14.4,57,0.0,0.4824,134.0
19/11/2019,11:20:00,287,7.72,,,14.4,57,0.0,0.4824,134.0
19/11/2019,11:30:00,287,7.72,,,14.4,57,0.0,0.4824,134.0
19/11/2019,11:40:00,287,7.72,,,14.4,57,0.0,0.4824,134.0
19/11/2019,11:50:00,287,7.72,,,14.4,57,0.0,0.4824,134.0
19/11/2019,12:00:00,289,7.81,,,15.1,56,0.0,0.444,123.33333333333333
19/11/2019,12:10:00,289,7.81,,,15.1,56,0.0,0.444,123.33333333333333
19/11/2019,12:20:00,289,7.81,,,15.1,56,0.0,0.444,123.33333333333333
19/11/2019,12:30:00,289,7.81,,,15.1,56,0.0,0.444,123.33333333333333
19/11/2019,12:40:00,289,7.81,,,15.1,56,0.0,0.444,123.33333333333333
19/11/2019,12:50:00,289,7.81,,,15.1,56,0.0,0.444,123.33333333333333
19/11/2019,13:00:00,290,8.38,,,15.6,50,0.0,0.5892000000000001,163.66666666666666
19/11/2019,13:10:00,290,8.38,,,15.6,50,0.0,0.5892000000000001,163.66666666666666
19/11/2019,13:20:00,290,8.38,,,15.6,50,0.0,0.5892000000000001,163.66666666666666
19/11/2019,13:30:00,290,8.38,,,15.6,50,0.0,0.5892000000000001,163.66666666666666
19/11/2019,13:40:00,290,8.38,,,15.6,50,0.0,0.5892000000000001,163.66666666666666
19/11/2019,13:50:00,290,8.38,,,15.6,50,0.0,0.5892000000000001,163.66666666666666
19/11/2019,14:00:00,286,8.2,,,15.1,57,0.0,0.4422,122.83333333333333
19/11/2019,14:10:00,286,8.2,,,15.1,57,0.0,0.4422,122.83333333333333
19/11/2019,14:20:00,286,8.2,,,15.1,57,0.0,0.4422,122.83333333333333
19/11/2019,14:30:00,286,8.2,,,15.1,57,0.0,0.4422,122.83333333333333
19/11/2019,14:40:00,286,8.2,,,15.1,57,0.0,0.4422,122.83333333333333
19/11/2019,14:50:00,286,8.2,,,15.1,57,0.0,0.4422,122.83333333333333
19/11/2019,15:00:00,280,8.34,,,14.5,61,0.0,0.32280000000000003,89.66666666666667
19/11/2019,15:10:00,280,8.34,,,14.5,61,0.0,0.32280000000000003,89.66666666666667
19/11/2019,15:20:00,280,8.34,,,14.5,61,0.0,0.32280000000000003,89.66666666666667
19/11/2019,15:30:00,280,8.34,,,14.5,61,0.0,0.32280000000000003,89.66666666666667
19/11/2019,15:40:00,280,8.34,,,14.5,61,0.0,0.32280000000000003,89.66666666666667
19/11/2019,15:50:00,280,8.34,,,14.5,61,0.0,0.32280000000000003,89.66666666666667
19/11/2019,16:00:00,281,8.14,,,14.1,61,0.0,0.2388,66.33333333333333
19/11/2019,16:10:00,281,8.14,,,14.1,61,0.0,0.2388,66.33333333333333
19/11/2019,16:20:00,281,8.14,,,14.1,61,0.0,0.2388,66.33333333333333
19/11/2019,16:30:00,281,8.14,,,14.1,61,0.0,0.2388,66.33333333333333
19/11/2019,16:40:00,281,8.14,,,14.1,61,0.0,0.2388,66.33333333333333
19/11/2019,16:50:00,281,8.14,,,14.1,61,0.0,0.2388,66.33333333333333
19/11/2019,17:00:00,288,7.27,,,13.8,67,0.0,0.1656,46.0
19/11/2019,17:10:00,288,7.27,,,13.8,67,0.0,0.1656,46.0
19/11/2019,17:20:00,288,7.27,,,13.8,67,0.0,0.1656,46.0
19/11/2019,17:30:00,288,7.27,,,13.8,67,0.0,0.1656,46.0
19/11/2019,17:40:00,288,7.27,,,13.8,67,0.0,0.1656,46.0
19/11/2019,17:50:00,288,7.27,,,13.8,67,0.0,0.1656,46.0
19/11/2019,18:00:00,295,6.94,,,13.4,67,0.0,0.084,23.333333333333332
19/11/2019,18:10:00,295,6.94,,,13.4,67,0.0,0.084,23.333333333333332
19/11/2019,18:20:00,295,6.94,,,13.4,67,0.0,0.084,23.333333333333332
19/11/2019,18:30:00,295,6.94,,,13.4,67,0.0,0.084,23.333333333333332
19/11/2019,18:40:00,295,6.94,,,13.4,67,0.0,0.084,23.333333333333332
19/11/2019,18:50:00,295,6.94,,,13.4,67,0.0,0.084,23.333333333333332
19/11/2019,19:00:00,302,6.16,,,13.0,70,0.0,0.039,10.833333333333334
19/11/2019,19:10:00,302,6.16,,,13.0,70,0.0,0.039,10.833333333333334
19/11/2019,19:20:00,302,6.16,,,13.0,70,0.0,0.039,10.833333333333334
19/11/2019,19:30:00,302,6.16,,,13.0,70,0.0,0.039,10.833333333333334
19/11/2019,19:40:00,302,6.16,,,13.0,70,0.0,0.039,10.833333333333334
19/11/2019,19:50:00,302,6.16,,,13.0,70,0.0,0.039,10.833333333333334
19/11/2019,20:00:00,320,5.61,,,12.6,71,0.0,0.0006,0.16666666666666666
19/11/2019,20:10:00,320,5.61,,,12.6,71,0.0,0.0006,0.16666666666666666
19/11/2019,20:20:00,320,5.61,,,12.6,71,0.0,0.0006,0.16666666666666666
19/11/2019,20:30:00,320,5.61,,,12.6,71,0.0,0.0006,0.16666666666666666
19/11/2019,20:40:00,320,5.61,,,12.6,71,0.0,0.0006,0.16666666666666666
19/11/2019,20:50:00,320,5.61,,,12.6,71,0.0,0.0006,0.16666666666666666
19/11/2019,21:00:00,325,5.82,,,11.9,70,0.0,0.0,0.0
19/11/2019,21:10:00,325,5.82,,,11.9,70,0.0,0.0,0.0
19/11/2019,21:20:00,325,5.82,,,11.9,70,0.0,0.0,0.0
19/11/2019,21:30:00,325,5.82,,,11.9,70,0.0,0.0,0.0
19/11/2019,21:40:00,325,5.82,,,11.9,70,0.0,0.0,0.0
19/11/2019,21:50:00,325,5.82,,,11.9,70,0.0,0.0,0.0
19/11/2019,22:00:00,328,5.52,,,11.5,70,0.0,0.0,0.0
19/11/2019,22:10:00,328,5.52,,,11.5,70,0.0,0.0,0.0
19/11/2019,22:20:00,328,5.52,,,11.5,70,0.0,0.0,0.0
19/11/2019,22:30:00,328,5.52,,,11.5,70,0.0,0.0,0.0
19/11/2019,22:40:00,328,5.52,,,11.5,70,0.0,0.0,0.0
19/11/2019,22:50:00,328,5.52,,,11.5,70,0.0,0.0,0.0
19/11/2019,23:00:00,331,5.59,,,11.6,70,0.0,0.0,0.0
19/11/2019,23:10:00,331,5.59,,,11.6,70,0.0,0.0,0.0
19/11/2019,23:20:00,331,5.59,,,11.6,70,0.0,0.0,0.0
19/11/2019,23:30:00,331,5.59,,,11.6,70,0.0,0.0,0.0
19/11/2019,23:40:00,331,5.59,,,11.6,70,0.0,0.0,0.0
19/11/2019,23:50:00,331,5.59,,,11.6,70,0.0,0.0,0.0
20/11/2019,00:00:00,335,5.64,,,11.1,76,0.0,0.0,0.0
20/11/2019,00:10:00,335,5.64,,,11.1,76,0.0,0.0,0.0
20/11/2019,00:20:00,335,5.64,,,11.1,76,0.0,0.0,0.0
