Date(NZST),Time(NZST),MnDir(degT),MnSpd(mps),StdDir(degT),StdSpd(mps),MnTemp(C),MnRH(%),Rain(mm),RadGlb(MJ/m2),Average W/m2
10/02/2024,07:30:00,303,3.33,,,18.0,92,0.25,0.039,10.833333333333334
10/02/2024,07:40:00,303,3.33,,,18.0,92,0.25,0.039,10.833333333333334
10/02/2024,07:50:00,303,3.33,,,18.0,92,0.25,0.039,10.833333333333334
10/02/2024,08:00:00,282,4.71,,,18.3,90,0.09999999999999999,0.0876,24.333333333333332
10/02/2024,08:10:00,282,4.71,,,18.3,90,0.09999999999999999,0.0876,24.333333333333332
10/02/2024,08:20:00,282,4.71,,,18.3,90,0.09999999999999999,0.0876,24.333333333333332
10/02/2024,08:30:00,282,4.71,,,18.3,90,0.09999999999999999,0.0876,24.333333333333332
10/02/2024,08:40:00,282,4.71,,,18.3,90,0.09999999999999999,0.0876,24.333333333333332
10/02/2024,08:50:00,282,4.71,,,18.3,90,0.09999999999999999,0.0876,24.333333333333332
10/02/2024,09:00:00,271,4.2,,,18.3,89,0.08333333333333333,0.09720000000000001,27.0
10/02/2024,09:10:00,271,4.2,,,18.3,89,0.08333333333333333,0.09720000000000001,27.0
10/02/2024,09:20:00,271,4.2,,,18.3,89,0.08333333333333333,0.09720000000000001,27.0
10/02/2024,09:30:00,271,4.2,,,18.3,89,0.08333333333333333,0.09720000000000001,27.0
10/02/2024,09:40:00,271,4.2,,,18.3,89,0.08333333333333333,0.09720000000000001,27.0
10/02/2024,09:50:00,271,4.2,,,18.3,89,0.08333333333333333,0.09720000000000001,27.0
10/02/2024,10:00:00,276,4.43,,,18.4,86,0.03333333333333333,0.129,35.833333333333336
10/02/2024,10:10:00,276,4.43,,,18.4,86,0.03333333333333333,0.129,35.833333333333336
10/02/2024,10:20:00,276,4.43,,,18.4,86,0.03333333333333333,0.129,35.833333333333336
10/02/2024,10:30:00,276,4.43,,,18.4,86,0.03333333333333333,0.129,35.833333333333336
10/02/2024,10:40:00,276,4.43,,,18.4,86,0.03333333333333333,0.129,35.833333333333336
10/02/2024,10:50:00,276,4.43,,,18.4,86,0.03333333333333333,0.129,35.833333333333336
10/02/2024,11:00:00,279,5.26,,,19.1,81,0.0,0.23099999999999998,64.16666666666667
10/02/2024,11:10:00,279,5.26,,,19.1,81,0.0,0.23099999999999998,64.16666666666667
10/02/2024,11:20:00,279,5.26,,,19.1,81,0.0,0.23099999999999998,64.16666666666667
10/02/2024,11:30:00,279,5.26,,,19.1,81,0.0,0.23099999999999998,64.16666666666667
10/02/2024,11:40:00,279,5.26,,,19.1,81,0.0,0.23099999999999998,64.16666666666667
10/02/2024,11:50:00,279,5.26,,,19.1,81,0.0,0.23099999999999998,64.16666666666667
10/02/2024,12:00:00,276,5.73,,,19.4,78,0.0,0.25379999999999997,70.5
10/02/2024,12:10:00,276,5.73,,,19.4,78,0.0,0.25379999999999997,70.5
10/02/2024,12:20:00,276,5.73,,,19.4,78,0.0,0.25379999999999997,70.5
10/02/2024,12:30:00,276,5.73,,,19.4,78,0.0,0.25379999999999997,70.5
10/02/2024,12:40:00,276,5.73,,,19.4,78,0.0,0.25379999999999997,70.5
10/02/2024,12:50:00,276,5.73,,,19.4,78,0.0,0.25379999999999997,70.5
10/02/2024,13:00:00,276,5.53,,,19.6,75,0.0,0.24480000000000002,68.0
10/02/2024,13:10:00,276,5.53,,,19.6,75,0.0,0.24480000000000002,68.0
10/02/2024,13:20:00,276,5.53,,,19.6,75,0.0,0.24480000000000002,68.0
10/02/2024,13:30:00,276,5.53,,,19.6,75,0.0,0.24480000000000002,68.0
10/02/2024,13:40:00,276,5.53,,,19.6,75,0.0,0.24480000000000002,68.0
10/02/2024,13:50:00,276,5.53,,,19.6,75,0.0,0.24480000000000002,68.0
10/02/2024,14:00:00,275,6.43,,,20.0,71,0.0,0.3372,93.66666666666667
10/02/2024,14:10:00,275,6.43,,,20.0,71,0.0,0.3372,93.66666666666667
10/02/2024,14:20:00,275,6.43,,,20.0,71,0.0,0.3372,93.66666666666667
10/02/2024,14:30:00,275,6.43,,,20.0,71,0.0,0.3372,93.66666666666667
10/02/2024,14:40:00,275,6.43,,,20.0,71,0.0,0.3372,93.66666666666667
10/02/2024,14:50:00,275,6.43,,,20.0,71,0.0,0.3372,93.66666666666667
10/02/2024,15:00:00,273,6.41,,,18.9,71,0.0,0.21120000000000003,58.666666666666664
10/02/2024,15:10:00,273,6.41,,,18.9,71,0.0,0.21120000000000003,58.666666666666664
10/02/2024,15:20:00,273,6.41,,,18.9,71,0.0,0.21120000000000003,58.666666666666664
10/02/2024,15:30:00,273,6.41,,,18.9,71,0.0,0.21120000000000003,58.666666666666664
10/02/2024,15:40:00,273,6.41,,,18.9,71,0.0,0.21120000000000003,58.666666666666664
10/02/2024,15:50:00,273,6.41,,,18.9,71,0.0,0.21120000000000003,58.666666666666664
10/02/2024,16:00:00,274,6.51,,,18.5,70,0.0,0.219,60.833333333333336
10/02/2024,16:10:00,274,6.51,,,18.5,70,0.0,0.219,60.833333333333336
10/02/2024,16:20:00,274,6.51,,,18.5,70,0.0,0.219,60.833333333333336
10/02/2024,16:30:00,274,6.51,,,18.5,70,0.0,0.219,60.833333333333336
10/02/2024,16:40:00,274,6.51,,,18.5,70,0.0,0.219,60.833333333333336
10/02/2024,16:50:00,274,6.51,,,18.5,70,0.0,0.219,60.833333333333336
10/02/2024,17:00:00,276,6.84,,,18.2,70,0.0,0.18600000000000003,51.666666666666664
10/02/2024,17:10:00,276,6.84,,,18.2,70,0.0,0.18600000000000003,51.666666666666664
10/02/2024,17:20:00,276,6.84,,,18.2,70,0.0,0.18600000000000003,51.666666666666664
10/02/2024,17:30:00,276,6.84,,,18.2,70,0.0,0.18600000000000003,51.666666666666664
10/02/2024,17:40:00,276,6.84,,,18.2,70,0.0,0.18600000000000003,51.666666666666664
10/02/2024,17:50:00,276,6.84,,,18.2,70,0.0,0.18600000000000003,51.666666666666664
10/02/2024,18:00:00,280,6.59,,,17.4,69,0.0,0.141,39.166666666666664
10/02/2024,18:10:00,280,6.59,,,17.4,69,0.0,0.141,39.166666666666664
10/02/2024,18:20:00,280,6.59,,,17.4,69,0.0,0.141,39.166666666666664
10/02/2024,18:30:00,280,6.59,,,17.4,69,0.0,0.141,39.166666666666664
10/02/2024,18:40:00,280,6.59,,,17.4,69,0.0,0.141,39.166666666666664
10/02/2024,18:50:00,280,6.59,,,17.4,69,0.0,0.141,39.166666666666664
10/02/2024,19:00:00,280,6.61,,,16.7,70,0.0,0.051,14.166666666666666
10/02/2024,19:10:00,280,6.61,,,16.7,70,0.0,0.051,14.166666666666666
10/02/2024,19:20:00,280,6.61,,,16.7,70,0.0,0.051,14.166666666666666
10/02/2024,19:30:00,280,6.61,,,16.7,70,0.0,0.051,14.166666666666666
10/02/2024,19:40:00,280,6.61,,,16.7,70,0.0,0.051,14.166666666666666
10/02/2024,19:50:00,280,6.61,,,16.7,70,0.0,0.051,14.166666666666666
10/02/2024,20:00:00,287,7.02,,,16.1,68,0.0,0.0029999999999999996,0.8333333333333334
10/02/2024,20:10:00,287,7.02,,,16.1,68,0.0,0.0029999999999999996,0.8333333333333334
10/02/2024,20:20:00,287,7.02,,,16.1,68,0.0,0.0029999999999999996,0.8333333333333334
10/02/2024,20:30:00,287,7.02,,,16.1,68,0.0,0.0029999999999999996,0.8333333333333334
10/02/2024,20:40:00,287,7.02,,,16.1,68,0.0,0.0029999999999999996,0.8333333333333334
10/02/2024,20:50:00,287,7.02,,,16.1,68,0.0,0.0029999999999999996,0.8333333333333334
10/02/2024,21:00:00,302,6.47,,,16.1,64,0.0,0.0,0.0
10/02/2024,21:10:00,302,6.47,,,16.1,64,0.0,0.0,0.0
10/02/2024,21:20:00,302,6.47,,,16.1,64,0.0,0.0,0.0
10/02/2024,21:30:00,302,6.47,,,16.1,64,0.0,0.0,0.0
10/02/2024,21:40:00,302,6.47,,,16.1,64,0.0,0.0,0.0
10/02/2024,21:50:00,302,6.47,,,16.1,64,0.0,0.0,0.0
10/02/2024,22:00:00,303,6.8,,,16.7,64,0.0,0.0,0.0
10/02/2024,22:10:00,303,6.8,,,16.7,64,0.0,0.0,0.0
10/02/2024,22:20:00,303,6.8,,,16.7,64,0.0,0.0,0.0
10/02/2024,22:30:00,303,6.8,,,16.7,64,0.0,0.0,0.0
10/02/2024,22:40:00,303,6.8,,,16.7,64,0.0,0.0,0.0
10/02/2024,22:50:00,303,6.8,,,16.7,64,0.0,0.0,0.0
10/02/2024,23:00:00,300,6.95,,,16.6,66,0.0,0.0,0.0
10/02/2024,23:10:00,300,6.95,,,16.6,66,0.0,0.0,0.0
10/02/2024,23:20:00,300,6.95,,,16.6,66,0.0,0.0,0.0
10/02/2024,23:30:00,300,6.95,,,16.6,66,0.0,0.0,0.0
10/02/2024,23:40:00,300,6.95,,,16.6,66,0.0,0.0,0.0
10/02/2024,23:50:00,300,6.95,,,16.6,66,0.0,0.0,0.0
11/02/2024,00:00:00,303,6.93,,,15.8,80,0.049999999999999996,0.0,0.0
11/02/2024,00:10:00,303,6.93,,,15.8,80,0.049999999999999996,0.0,0.0
11/02/2024,00:20:00,303,6.93,,,15.8,80,0.049999999999999996,0.0,0.0
11/02/2024,00:30:00,303,6.93,,,15.8,80,0.049999999999999996,0.0,0.0
11/02/2024,00:40:00,303,6.93,,,15.8,80,0.049999999999999996,0.0,0.0
11/02/2024,00:50:00,303,6.93,,,15.8,80,0.049999999999999996,0.0,0.0
11/02/2024,01:00:00,285,7.57,,,15.6,75,0.016666666666666666,0.0,0.0
11/02/2024,01:10:00,285,7.57,,,15.6,75,0.016666666666666666,0.0,0.0
11/02/2024,01:20:00,285,7.57,,,15.6,75,0.016666666666666666,0.0,0.0
11/02/2024,01:30:00,285,7.57,,,15.6,75,0.016666666666666666,0.0,0.0
11/02/2024,01:40:00,285,7.57,,,15.6,75,0.016666666666666666,0.0,0.0
11/02/2024,01:50:00,285,7.57,,,15.6,75,0.016666666666666666,0.0,0.0
11/02/2024,02:00:00,279,6.68,,,15.0,76,0.016666666666666666,0.0,0.0
11/02/2024,02:10:00,279,6.68,,,15.0,76,0.016666666666666666,0.0,0.0
11/02/2024,02:20:00,279,6.68,,,15.0,76,0.016666666666666666,0.0,0.0
11/02/2024,02:30:00,279,6.68,,,15.0,76,0.016666666666666666,0.0,0.0
11/02/2024,02:40:00,279,6.68,,,15.0,76,0.016666666666666666,0.0,0.0
11/02/2024,02:50:00,279,6.68,,,15.0,76,0.016666666666666666,0.0,0.0
11/02/2024,03:00:00,256,5.55,,,14.3,71,0.0,0.0,0.0
11/02/2024,03:10:00,256,5.55,,,14.3,71,0.0,0.0,0.0
11/02/2024,03:20:00,256,5.55,,,14.3,71,0.0,0.0,0.0
11/02/2024,03:30:00,256,5.55,,,14.3,71,0.0,0.0,0.0
11/02/2024,03:40:00,256,5.55,,,14.3,71,0.0,0.0,0.0
11/02/2024,03:50:00,256,5.55,,,14.3,71,0.0,0.0,0.0
11/02/2024,04:00:00,250,3.83,,,12.9,86,0.0,0.0,0.0
11/02/2024,04:10:00,250,3.83,,,12.9,86,0.0,0.0,0.0
11/02/2024,04:20:00,250,3.83,,,12.9,86,0.0,0.0,0.0
11/02/2024,04:30:00,250,3.83,,,12.9,86,0.0,0.0,0.0
11/02/2024,04:40:00,250,3.83,,,12.9,86,0.0,0.0,0.0
11/02/2024,04:50:00,250,3.83,,,12.9,86,0.0,0.0,0.0
11/02/2024,05:00:00,205,1.66,,,11.7,93,0.0,0.0,0.0
11/02/2024,05:10:00,205,1.66,,,11.7,93,0.0,0.0,0.0
11/02/2024,05:20:00,205,1.66,,,11.7,93,0.0,0.0,0.0
11/02/2024,05:30:00,205,1.66,,,11.7,93,0.0,0.0,0.0
11/02/2024,05:40:00,205,1.66,,,11.7,93,0.0,0.0,0.0
11/02/2024,05:50:00,205,1.66,,,11.7,93,0.0,0.0,0.0
11/02/2024,06:00:00,153,1.12,,,11.6,90,0.03333333333333333,0.0024,0.6666666666666666
11/02/2024,06:10:00,153,1.12,,,11.6,90,0.03333333333333333,0.0024,0.6666666666666666
11/02/2024,06:20:00,153,1.12,,,11.6,90,0.03333333333333333,0.0024,0.6666666666666666
11/02/2024,06:30:00,153,1.12,,,11.6,90,0.03333333333333333,0.0024,0.6666666666666666
11/02/2024,06:40:00,153,1.12,,,11.6,90,0.03333333333333333,0.0024,0.6666666666666666
11/02/2024,06:50:00,153,1.12,,,11.6,90,0.03333333333333333,0.0024,0.6666666666666666
11/02/2024,07:00:00,214,1.08,,,13.3,81,0.016666666666666666,0.0552,15.333333333333334
11/02/2024,07:10:00,214,1.08,,,13.3,81,0.016666666666666666,0.0552,15.333333333333334
11/02/2024,07:20:00,214,1.08,,,13.3,81,0.016666666666666666,0.0552,15.333333333333334
11/02/2024,07:30:00,214,1.08,,,13.3,81,0.016666666666666666,0.0552,15.333333333333334
11/02/2024,07:40:00,214,1.08,,,13.3,81,0.016666666666666666,0.0552,15.333333333333334
11/02/2024,07:50:00,214,1.08,,,13.3,81,0.016666666666666666,0.0552,15.333333333333334
11/02/2024,08:00:00,214,1.44,,,14.0,72,0.0,0.12240000000000001,34.0
11/02/2024,08:10:00,214,1.44,,,14.0,72,0.0,0.12240000000000001,34.0
11/02/2024,08:20:00,214,1.44,,,14.0,72,0.0,0.12240000000000001,34.0
11/02/2024,08:30:00,214,1.44,,,14.0,72,0.0,0.12240000000000001,34.0
11/02/2024,08:40:00,214,1.44,,,14.0,72,0.0,0.12240000000000001,34.0
11/02/2024,08:50:00,214,1.44,,,14.0,72,0.0,0.12240000000000001,34.0
11/02/2024,09:00:00,228,1.2,,,15.0,68,0.0,0.2328,64.66666666666667
11/02/2024,09:10:00,228,1.2,,,15.0,68,0.0,0.2328,64.66666666666667
11/02/2024,09:20:00,228,1.2,,,15.0,68,0.0,0.2328,64.66666666666667
11/02/2024,09:30:00,228,1.2,,,15.0,68,0.0,0.2328,64.66666666666667
11/02/2024,09:40:00,228,1.2,,,15.0,68,0.0,0.2328,64.66666666666667
11/02/2024,09:50:00,228,1.2,,,15.0,68,0.0,0.2328,64.66666666666667
11/02/2024,10:00:00,190,3.35,,,14.8,64,0.016666666666666666,0.2988,83.0
11/02/2024,10:10:00,190,3.35,,,14.8,64,0.016666666666666666,0.2988,83.0
11/02/2024,10:20:00,190,3.35,,,14.8,64,0.016666666666666666,0.2988,83.0
11/02/2024,10:30:00,190,3.35,,,14.8,64,0.016666666666666666,0.2988,83.0
11/02/2024,10:40:00,190,3.35,,,14.8,64,0.016666666666666666,0.2988,83.0
11/02/2024,10:50:00,190,3.35,,,14.8,64,0.016666666666666666,0.2988,83.0
11/02/2024,11:00:00,171,2.02,,,15.8,60,0.0,0.345,95.83333333333333
11/02/2024,11:10:00,171,2.02,,,15.8,60,0.0,0.345,95.83333333333333
11/02/2024,11:20:00,171,2.02,,,15.8,60,0.0,0.345,95.83333333333333
11/02/2024,11:30:00,171,2.02,,,15.8,60,0.0,0.345,95.83333333333333
11/02/2024,11:40:00,171,2.02,,,15.8,60,0.0,0.345,95.83333333333333
11/02/2024,11:50:00,171,2.02,,,15.8,60,0.0,0.345,95.83333333333333
11/02/2024,12:00:00,187,2.32,,,17.4,58,0.0,0.504,140.0
11/02/2024,12:10:00,187,2.32,,,17.4,58,0.0,0.504,140.0
11/02/2024,12:20:00,187,2.32,,,17.4,58,0.0,0.504,140.0
11/02/2024,12:30:00,187,2.32,,,17.4,58,0.0,0.504,140.0
11/02/2024,12:40:00,187,2.32,,,17.4,58,0.0,0.504,140.0
11/02/2024,12:50:00,187,2.32,,,17.4,58,0.0,0.504,140.0
11/02/2024,13:00:00,174,2.82,,,17.5,58,0.13333333333333333,0.549,152.5
11/02/2024,13:10:00,174,2.82,,,17.5,58,0.13333333333333333,0.549,152.5
11/02/2024,13:20:00,174,2.82,,,17.5,58,0.13333333333333333,0.549,152.5
11/02/2024,13:30:00,174,2.82,,,17.5,58,0.13333333333333333,0.549,152.5
11/02/2024,13:40:00,174,2.82,,,17.5,58,0.13333333333333333,0.549,152.5
11/02/2024,13:50:00,174,2.82,,,17.5,58,0.13333333333333333,0.549,152.5
11/02/2024,14:00:00,172,2.73,,,17.2,59,0.08333333333333333,0.3924,109.0
11/02/2024,14:10:00,172,2.73,,,17.2,59,0.08333333333333333,0.3924,109.0
11/02/2024,14:20:00,172,2.73,,,17.2,59,0.08333333333333333,0.3924,109.0
11/02/2024,14:30:00,172,2.73,,,17.2,59,0.08333333333333333,0.3924,109.0
11/02/2024,14:40:00,172,2.73,,,17.2,59,0.08333333333333333,0.3924,109.0
11/02/2024,14:50:00,172,2.73,,,17.2,59,0.08333333333333333,0.3924,109.0
11/02/2024,15:00:00,166,2.98,,,17.7,55,0.03333333333333333,0.42,116.66666666666667
11/02/2024,15:10:00,166,2.98,,,17.7,55,0.03333333333333333,0.42,116.66666666666667
11/02/2024,15:20:00,166,2.98,,,17.7,55,0.03333333333333333,0.42,116.66666666666667
11/02/2024,15:30:00,166,2.98,,,17.7,55,0.03333333333333333,0.42,116.66666666666667
11/02/2024,15:40:00,166,2.98,,,17.7,55,0.03333333333333333,0.42,116.66666666666667
11/02/2024,15:50:00,166,2.98,,,17.7,55,0.03333333333333333,0.42,116.66666666666667
11/02/2024,16:00:00,159,3.86,,,17.7,52,0.0,0.3846,106.83333333333333
11/02/2024,16:10:00,159,3.86,,,17.7,52,0.0,0.3846,106.83333333333333
11/02/2024,16:20:00,159,3.86,,,17.7,52,0.0,0.3846,106.83333333333333
11/02/2024,16:30:00,159,3.86,,,17.7,52,0.0,0.3846,106.83333333333333
11/02/2024,16:40:00,159,3.86,,,17.7,52,0.0,0.3846,106.83333333333333
11/02/2024,16:50:00,159,3.86,,,17.7,52,0.0,0.3846,106.83333333333333
11/02/2024,17:00:00,147,4.27,,,16.7,51,0.0,0.30419999999999997,84.5
11/02/2024,17:10:00,147,4.27,,,16.7,51,0.0,0.30419999999999997,84.5
11/02/2024,17:20:00,147,4.27,,,16.7,51,0.0,0.30419999999999997,84.5
11/02/2024,17:30:00,147,4.27,,,16.7,51,0.0,0.30419999999999997,84.5
11/02/2024,17:40:00,147,4.27,,,16.7,51,0.0,0.30419999999999997,84.5
11/02/2024,17:50:00,147,4.27,,,16.7,51,0.0,0.30419999999999997,84.5
11/02/2024,18:00:00,142,4.42,,,15.4,54,0.0,0.1932,53.666666666666664
11/02/2024,18:10:00,142,4.42,,,15.4,54,0.0,0.1932,53.666666666666664
11/02/2024,18:20:00,142,4.42,,,15.4,54,0.0,0.1932,53.666666666666664
11/02/2024,18:30:00,142,4.42,,,15.4,54,0.0,0.1932,53.666666666666664
11/02/2024,18:40:00,142,4.42,,,15.4,54,0.0,0.1932,53.666666666666664
11/02/2024,18:50:00,142,4.42,,,15.4,54,0.0,0.1932,53.666666666666664
11/02/2024,19:00:00,139,3.47,,,13.9,60,0.0,0.07440000000000001,20.666666666666668
11/02/2024,19:10:00,139,3.47,,,13.9,60,0.0,0.07440000000000001,20.666666666666668
11/02/2024,19:20:00,139,3.47,,,13.9,60,0.0,0.07440000000000001,20.666666666666668
11/02/2024,19:30:00,139,3.47,,,13.9,60,0.0,0.07440000000000001,20.666666666666668
11/02/2024,19:40:00,139,3.47,,,13.9,60,0.0,0.07440000000000001,20.666666666666668
11/02/2024,19:50:00,139,3.47,,,13.9,60,0.0,0.07440000000000001,20.666666666666668
11/02/2024,20:00:00,141,3.48,,,12.6,61,0.0,0.0036000000000000003,1.0
11/02/2024,20:10:00,141,3.48,,,12.6,61,0.0,0.0036000000000000003,1.0
11/02/2024,20:20:00,141,3.48,,,12.6,61,0.0,0.0036000000000000003,1.0
11/02/2024,20:30:00,141,3.48,,,12.6,61,0.0,0.0036000000000000003,1.0
11/02/2024,20:40:00,141,3.48,,,12.6,61,0.0,0.0036000000000000003,1.0
11/02/2024,20:50:00,141,3.48,,,12.6,61,0.0,0.0036000000000000003,1.0
11/02/2024,21:00:00,137,2.33,,,11.7,65,0.0,0.0,0.0
11/02/2024,21:10:00,137,2.33,,,11.7,65,0.0,0.0,0.0
11/02/2024,21:20:00,137,2.33,,,11.7,65,0.0,0.0,0.0
11/02/2024,21:30:00,137,2.33,,,11.7,65,0.0,0.0,0.0
11/02/2024,21:40:00,137,2.33,,,11.7,65,0.0,0.0,0.0
11/02/2024,21:50:00,137,2.33,,,11.7,65,0.0,0.0,0.0
11/02/2024,22:00:00,127,2.0,,,10.7,70,0.0,0.0,0.0
11/02/2024,22:10:00,127,2.0,,,10.7,70,0.0,0.0,0.0
11/02/2024,22:20:00,127,2.0,,,10.7,70,0.0,0.0,0.0
11/02/2024,22:30:00,127,2.0,,,10.7,70,0.0,0.0,0.0
11/02/2024,22:40:00,127,2.0,,,10.7,70,0.0,0.0,0.0
11/02/2024,22:50:00,127,2.0,,,10.7,70,0.0,0.0,0.0
11/02/2024,23:00:00,111,2.25,,,9.6,77,0.0,0.0,0.0
11/02/2024,23:10:00,111,2.25,,,9.6,77,0.0,0.0,0.0
11/02/2024,23:20:00,111,2.25,,,9.6,77,0.0,0.0,0.0
11/02/2024,23:30:00,111,2.25,,,9.6,77,0.0,0.0,0.0
11/02/2024,23:40:00,111,2.25,,,9.6,77,0.0,0.0,0.0
11/02/2024,23:50:00,111,2.25,,,9.6,77,0.0,0.0,0.0
12/02/2024,00:00:00,81,1.92,,,9.3,79,0.0,0.0,0.0
12/02/2024,00:10:00,81,1.92,,,9.3,79,0.0,0.0,0.0
12/02/2024,00:20:00,81,1.92,,,9.3,79,0.0,0.0,0.0
12/02/2024,00:30:00,81,1.92,,,9.3,79,0.0,0.0,0.0
12/02/2024,00:40:00,81,1.92,,,9.3,79,0.0,0.0,0.0
12/02/2024,00:50:00,81,1.92,,,9.3,79,0.0,0.0,0.0
12/02/2024,01:00:00,63,1.57,,,8.4,84,0.0,0.0,0.0
12/02/2024,01:10:00,63,1.57,,,8.4,84,0.0,0.0,0.0
12/02/2024,01:20:00,63,1.57,,,8.4,84,0.0,0.0,0.0
12/02/2024,01:30:00,63,1.57,,,8.4,84,0.0,0.0,0.0
12/02/2024,01:40:00,63,1.57,,,8.4,84,0.0,0.0,0.0
12/02/2024,01:50:00,63,1.57,,,8.4,84,0.0,0.0,0.0
12/02/2024,02:00:00,59,1.75,,,7.8,88,0.0,0.0,0.0
12/02/2024,02:10:00,59,1.75,,,7.8,88,0.0,0.0,0.0
12/02/2024,02:20:00,59,1.75,,,7.8,88,0.0,0.0,0.0
12/02/2024,02:30:00,59,1.75,,,7.8,88,0.0,0.0,0.0
12/02/2024,02:40:00,59,1.75,,,7.8,88,0.0,0.0,0.0
12/02/2024,02:50:00,59,1.75,,,7.8,88,0.0,0.0,0.0
12/02/2024,03:00:00,57,2.02,,,7.3,90,0.0,0.0,0.0
12/02/2024,03:10:00,57,2.02,,,7.3,90,0.0,0.0,0.0
12/02/2024,03:20:00,57,2.02,,,7.3,90,0.0,0.0,0.0
12/02/2024,03:30:00,57,2.02,,,7.3,90,0.0,0.0,0.0
12/02/2024,03:40:00,57,2.02,,,7.3,90,0.0,0.0,0.0
12/02/2024,03:50:00,57,2.02,,,7.3,90,0.0,0.0,0.0
12/02/2024,04:00:00,85,1.1,,,8.3,84,0.0,0.0,0.0
12/02/2024,04:10:00,85,1.1,,,8.3,84,0.0,0.0,0.0
12/02/2024,04:20:00,85,1.1,,,8.3,84,0.0,0.0,0.0
12/02/2024,04:30:00,85,1.1,,,8.3,84,0.0,0.0,0.0
12/02/2024,04:40:00,85,1.1,,,8.3,84,0.0,0.0,0.0
12/02/2024,04:50:00,85,1.1,,,8.3,84,0.0,0.0,0.0
12/02/2024,05:00:00,90,1.2,,,6.9,90,0.0,0.0,0.0
12/02/2024,05:10:00,90,1.2,,,6.9,90,0.0,0.0,0.0
12/02/2024,05:20:00,90,1.2,,,6.9,90,0.0,0.0,0.0
12/02/2024,05:30:00,90,1.2,,,6.9,90,0.0,0.0,0.0
12/02/2024,05:40:00,90,1.2,,,6.9,90,0.0,0.0,0.0
12/02/2024,05:50:00,90,1.2,,,6.9,90,0.0,0.0,0.0
12/02/2024,06:00:00,81,1.32,,,7.0,91,0.0,0.0024,0.6666666666666666
12/02/2024,06:10:00,81,1.32,,,7.0,91,0.0,0.0024,0.6666666666666666
12/02/2024,06:20:00,81,1.32,,,7.0,91,0.0,0.0024,0.6666666666666666
12/02/2024,06:30:00,81,1.32,,,7.0,91,0.0,0.0024,0.6666666666666666
12/02/2024,06:40:00,81,1.32,,,7.0,91,0.0,0.0024,0.6666666666666666
12/02/2024,06:50:00,81,1.32,,,7.0,91,0.0,0.0024,0.6666666666666666
12/02/2024,07:00:00,77,1.84,,,9.6,82,0.0,0.0678,18.833333333333332
12/02/2024,07:10:00,77,1.84,,,9.6,82,0.0,0.0678,18.833333333333332
12/02/2024,07:20:00,77,1.84,,,9.6,82,0.0,0.0678,18.833333333333332
12/02/2024,07:30:00,77,1.84,,,9.6,82,0.0,0.0678,18.833333333333332
12/02/2024,07:40:00,77,1.84,,,9.6,82,0.0,0.0678,18.833333333333332
12/02/2024,07:50:00,77,1.84,,,9.6,82,0.0,0.0678,18.833333333333332
12/02/2024,08:00:00,40,0.78,,,12.3,74,0.0,0.1884,52.333333333333336
12/02/2024,08:10:00,40,0.78,,,12.3,74,0.0,0.1884,52.333333333333336
12/02/2024,08:20:00,40,0.78,,,12.3,74,0.0,0.1884,52.333333333333336
12/02/2024,08:30:00,40,0.78,,,12.3,74,0.0,0.1884,52.333333333333336
12/02/2024,08:40:00,40,0.78,,,12.3,74,0.0,0.1884,52.333333333333336
12/02/2024,08:50:00,40,0.78,,,12.3,74,0.0,0.1884,52.333333333333336
12/02/2024,09:00:00,321,1.28,,,14.7,62,0.0,0.3138,87.16666666666667
12/02/2024,09:10:00,321,1.28,,,14.7,62,0.0,0.3138,87.16666666666667
12/02/2024,09:20:00,321,1.28,,,14.7,62,0.0,0.3138,87.16666666666667
12/02/2024,09:30:00,321,1.28,,,14.7,62,0.0,0.3138,87.16666666666667
12/02/2024,09:40:00,321,1.28,,,14.7,62,0.0,0.3138,87.16666666666667
12/02/2024,09:50:00,321,1.28,,,14.7,62,0.0,0.3138,87.16666666666667
12/02/2024,10:00:00,281,1.63,,,16.1,61,0.0,0.4254,118.16666666666667
12/02/2024,10:10:00,281,1.63,,,16.1,61,0.0,0.4254,118.16666666666667
12/02/2024,10:20:00,281,1.63,,,16.1,61,0.0,0.4254,118.16666666666667
12/02/2024,10:30:00,281,1.63,,,16.1,61,0.0,0.4254,118.16666666666667
12/02/2024,10:40:00,281,1.63,,,16.1,61,0.0,0.4254,118.16666666666667
12/02/2024,10:50:00,281,1.63,,,16.1,61,0.0,0.4254,118.16666666666667
12/02/2024,11:00:00,270,1.9,,,17.4,60,0.0,0.5136,142.66666666666666
12/02/2024,11:10:00,270,1.9,,,17.4,60,0.0,0.5136,142.66666666666666
12/02/2024,11:20:00,270,1.9,,,17.4,60,0.0,0.5136,142.66666666666666
12/02/2024,11:30:00,270,1.9,,,17.4,60,0.0,0.5136,142.66666666666666
12/02/2024,11:40:00,270,1.9,,,17.4,60,0.0,0.5136,142.66666666666666
12/02/2024,11:50:00,270,1.9,,,17.4,60,0.0,0.5136,142.66666666666666
12/02/2024,12:00:00,270,2.6,,,18.5,60,0.0,0.5664,157.33333333333334
12/02/2024,12:10:00,270,2.6,,,18.5,60,0.0,0.5664,157.33333333333334
12/02/2024,12:20:00,270,2.6,,,18.5,60,0.0,0.5664,157.33333333333334
12/02/2024,12:30:00,270,2.6,,,18.5,60,0.0,0.5664,157.33333333333334
12/02/2024,12:40:00,270,2.6,,,18.5,60,0.0,0.5664,157.33333333333334
